%eval_id interface cdv_1          cdv_2          cdv_3          cdv_4          cdv_5          cdv_6          cdv_7          cdv_8          cdv_9          cdv_10         obj_fn         
521      NO_ID      5.066229484    4.129878728    -1.664791044   3.164378657    0.08954203789  1.361807457    4.181073468    -1.620631876   4.561916778    4.983232493    1339224.228    
522      NO_ID      4.53236899     -4.219196235   4.649532633    -0.3299883756  -4.751949006   -5.12          -1.432729663   2.663558995    -1.26390731    0.5228631481   3131.152532    
523      NO_ID      4.234281969    4.607801369    -0.1215131945  2.768705156    0.3741679786   1.501330818    4.372397501    -0.8635688986  4.624099005    4.394021201    4704701.703    
524      NO_ID      3.505699524    -2.727300459   4.102229885    -5.12          4.528364992    -2.313825645   -4.274065629   2.8632625      0.5800559452   3.464295895    0.292673       
525      NO_ID      4.217925368    5.12           -0.2006438295  4.354998942    -0.8669706811  1.497415091    4.639491054    -1.445155885   4.01438979     5.09847973     -3161434.452   
526      NO_ID      -1.44132965    3.766277627    4.214491166    -4.876205374   -1.752654663   -4.907119051   -3.676708768   3.954590761    -4.209001976   5.063146422    4913.010746    
527      NO_ID      4.97284457     -3.276096344   2.786773935    -5.12          1.326503648    -4.926470423   -4.753176444   5.029909567    -1.963891653   -3.376894572   -1794.654619   
528      NO_ID      5.038192467    4.955156158    -0.5308068005  3.961259568    0.9076988726   2.119221117    5.062967708    -0.9950681491  4.764770856    4.577917382    -2705465.929   
529      NO_ID      -2.691147598   2.804370168    4.20286287     -3.131496451   -4.9839222     1.983608489    -4.547701715   -3.936037737   -5.12          -2.547757384   -5736.391641   
530      NO_ID      4.500532418    4.850538298    0.3556050052   3.261583121    -0.8746524688  1.916422937    4.869253352    -2.305197603   4.971295904    5.113382271    397487.4582    
531      NO_ID      -3.690242462   -1.97192109    2.54150783     -1.285889513   -4.111930139   -5.045875802   -2.853864579   -4.472092396   -4.143962995   2.645847928    595.27426      
532      NO_ID      4.233975677    4.910572573    -0.1401151374  2.877739682    -1.561495306   1.777895666    5.000820105    -0.1942133699  5.086138997    4.109414148    50860216.75    
533      NO_ID      -1.427423918   5.044411264    2.681984524    -1.579470496   -0.1662611955  -2.189909602   -3.581035709   -3.680995984   -4.613738639   5.059421317    -1055618.801   
534      NO_ID      5.046341829    4.077223531    -0.2663380966  3.665124273    -0.04278488544 2.038923833    4.802476758    -1.168698331   3.435711495    3.868918368    76542.08937    
535      NO_ID      4.119453096    -1.887691687   -3.189695912   0.3427012904   4.364446034    -5.092422193   1.574967404    -5.092304587   2.801526768    -4.97044917    2501.522409    
536      NO_ID      -2.416569937   1.662290608    1.611369475    4.273835883    -4.700485822   0.1939258438   5.12           -0.5715525632  -1.157733545   -3.995201235   1914.059412    
537      NO_ID      4.875137602    4.241192393    0.2296601312   3.584290135    -1.525014732   2.348489263    4.068289093    -1.364300242   4.053348304    4.962218103    -4957687.707   
538      NO_ID      4.317526607    -4.307961495   -3.439413618   -3.745299252   -3.423308565   4.503495344    -4.748956249   3.970702363    1.652735195    -3.615897805   3.469273       
539      NO_ID      4.989246155    4.689491186    -1.157444882   3.328890889    -2.273683963   0.9037194076   4.30434128     -1.22929946    4.42119532     4.852442971    2786719.271    
540      NO_ID      -3.439434483   2.257342837    4.568004743    3.754430838    -4.259780886   4.881603537    3.883211428    4.638036994    2.778681706    1.373719487    44350.89571    
541      NO_ID      3.820643636    4.38645704     -1.054836369   3.769870782    -0.8484208386  1.981137509    3.810733221    -0.4542799264  4.919916237    4.87692272     -291824.3202   
542      NO_ID      3.990562686    -2.884149506   3.827601678    5.12           -5.103460402   1.246211872    3.676706517    -4.45561409    1.578491361    -0.9791484638  -16.746476     
543      NO_ID      5.12           5.08881375     -0.2821114183  4.664555832    -0.9232830021  1.926139795    4.272528883    -1.483913097   4.902084277    3.833867443    56443218.9     
544      NO_ID      2.886342865    -4.982758438   3.571550927    3.38747407     -2.690290407   4.734303454    -2.936801678   -5.12          -5.018213516   4.637354325    -18845.5938    
545      NO_ID      5.017184781    4.387171124    -0.4042839542  3.204222278    -0.8132059057  0.4706579048   5.063049448    -1.604504481   4.34317641     4.535103446    -4579044.811   
546      NO_ID      0.7528860751   -3.599545553   -3.915201266   -1.833857025   -4.586400228   -2.547830661   5.090741791    -4.719107737   -4.719593862   4.592628264    13.393891      
547      NO_ID      5.093436251    5.004188632    -0.966259335   3.415596439    -1.773852214   2.502998234    5.12           -1.163997606   4.670025157    4.199883803    -32588.70397   
548      NO_ID      -4.632735516   5.107974928    -0.9868164028  1.442976705    -5.106981148   -4.58154656    2.849850146    0.4324062077   -4.855859573   4.994374487    -55480.27036   
549      NO_ID      3.887397075    4.012576191    -0.5846702097  3.265954884    -0.384054857   1.926337184    5.054473866    -0.6439150763  3.971705916    4.891970751    163656.4967    
550      NO_ID      1.629081176    1.071573321    0.6126131601   -0.6436288138  -4.631543718   -5.068064848   3.826542206    2.877791941    -2.382078846   4.58261608     657.22962      
551      NO_ID      4.956815764    4.427418412    -0.7548642167  3.281743576    0.1041461809   2.110184006    4.977984862    -1.738664843   5.02912316     3.904800179    480293.1543    
552      NO_ID      4.567598415    3.885026874    -4.547210195   -2.40209072    3.592330254    2.990340458    -0.5598876849  3.766710093    2.275484785    -3.480421135   4270.928512    
553      NO_ID      4.708111348    4.44896896     -0.09314610423 3.775745924    -0.8585177457  2.547398571    5.114125863    -1.527565855   4.46184951     3.928924861    98633.34055    
554      NO_ID      1.833016465    4.871353914    4.391945068    -1.987558677   3.983997859    -4.472932789   1.541785724    5.064319889    4.325398349    -3.439585815   19288.69027    
555      NO_ID      4.974771168    4.254727672    -0.5647087536  4.264266782    0.1053867106   1.537058911    3.695769557    -1.234519374   4.351481067    4.770993997    -1297373.214   
556      NO_ID      -4.337601061   3.915493679    -0.8280307711  -3.788408571   -5.12          4.621287682    -2.443710849   3.482143167    -3.610281936   4.837100324    34566.26657    
557      NO_ID      4.92759123     5.009835685    0.4001423334   3.642763606    0.02897719665  1.7736366      4.567336845    -1.453812849   4.185301021    4.642854854    10384392.62    
558      NO_ID      -0.02585259929 -2.663291515   4.312563796    5.12           4.002089116    -1.056773265   4.513874416    0.9081776031   3.756057937    -5.083887578   722.576843     
559      NO_ID      4.690684301    4.828733004    -1.364408461   3.78745652     -0.766515764   1.182836096    4.418962944    -1.589593666   4.731308126    4.140202486    198392179.7    
560      NO_ID      2.373380929    2.352685434    5.12           4.092291172    3.483798169    -0.7042208559  -3.497313494   2.993473121    5.028398614    -4.690900477   -3156.165066   
561      NO_ID      4.346938855    5.087723984    -0.3515902855  4.353879433    -0.7047824667  2.416770491    4.681150575    0.042440231    4.757223402    4.553955654    13093367.02    
562      NO_ID      3.680070526    4.945637017    1.638610831    -4.916742627   -5.12          5.10406035     -3.926980286   -3.356106522   4.972132448    3.503968672    19581.10147    
563      NO_ID      5.029854923    4.825011175    -0.1809100931  3.534496871    -0.4966485835  1.075262042    4.316785282    -0.4245344458  5.027485834    4.055166837    -4507.86265    
564      NO_ID      1.571657719    -1.094304197   1.374979974    4.389569503    3.787741869    4.208766133    4.786416201    -0.8367577956  5.089101875    3.562729031    -28601.46535   
565      NO_ID      2.395683868    -4.755861646   3.512640026    3.929894416    -4.061810318   1.362625625    -5.007989599   4.4345128      4.215221526    1.508435673    -487.910934    
566      NO_ID      4.829559194    4.553366652    -0.9655294637  2.520503402    -0.5543429776  2.313567018    4.782172425    -0.7845743438  4.541955948    4.3630645      3454321.092    
567      NO_ID      -4.353494386   -2.798822892   4.52252281     4.01918621     2.411608662    0.7635149666   -2.28966582    5.008863492    1.826980592    3.393761406    -47.689632     
568      NO_ID      5.101929983    3.775420961    -1.236122908   4.746481549    -0.6557689407  2.563103543    4.927780565    -0.8482529084  4.642236379    4.552849011    5936409.18     
569      NO_ID      -3.773465589   4.640681539    4.777032488    4.371920393    1.667235126    5.12           -4.835392696   4.136602538    2.806404592    1.539186278    -15279.77576   
570      NO_ID      4.937221927    3.665681298    -0.105025771   2.980757907    -1.192076082   2.048340414    4.691928225    -1.282996481   5.055295005    4.474362622    19680.1257     
571      NO_ID      5.107685257    -5.001551053   -1.525173812   0.4249237436   2.783019956    3.172041747    -4.042509852   -5.108625581   -1.505758002   4.088409588    443233.9556    
572      NO_ID      4.894158572    4.596550501    -1.258009825   4.141041643    -1.499754036   1.824018506    4.095820222    -0.8465270261  4.629634301    4.804529316    -216764602.6   
573      NO_ID      -4.59210294    -1.443319967   -3.47807949    0.4586334676   -4.509794767   3.622301018    3.940341297    0.05497961191  -1.996335545   4.696432843    171205.6208    
574      NO_ID      4.44920393     3.42979789     -2.840695421   3.875401791    -2.011259794   0.8267871718   4.097762179    -0.2530070516  4.995529062    4.149839598    834366.0271    
575      NO_ID      -4.216968002   1.35754381     -3.249931554   0.02402988201  -2.321232589   -2.929168251   4.233948248    -4.424823552   3.812898451    4.776732837    -2478.048934   
576      NO_ID      4.794450808    4.523778707    -0.003630163498 3.810177306    -1.895169878   0.7499792986   1.842893265    -0.3455138223  4.48113912     4.987320969    380309.3992    
577      NO_ID      5.019701285    3.684496891    4.240241301    -4.19576534    1.352808139    -0.8270817725  5.109544355    1.389090507    -0.8946693173  4.950467859    6485160.151    
578      NO_ID      4.067941649    4.719136286    -2.872101855   4.855677798    -1.235228803   2.159456149    3.076808595    -0.77214646    3.862854319    4.340258973    3141707.966    
579      NO_ID      3.003969358    2.582651827    4.113902517    1.313155695    -4.058818899   -1.921918547   0.5744696874   0.5224720883   5.12           4.45915071     2.638622       
580      NO_ID      4.814353241    4.954984586    -0.9280209979  4.700399677    -2.896809547   1.727757293    4.707521501    -1.061468633   4.344961671    3.789579541    85597477.22    
581      NO_ID      -4.99615494    4.808542485    -4.381477692   -1.771206033   -3.670902069   -4.648051574   -1.374203748   4.551782505    4.687110158    -1.148139479   -876.55969     
582      NO_ID      4.97124498     3.027363077    -1.999478692   3.661691693    -0.9977062944  2.229381664    3.347664038    -0.5245115941  3.34473956     4.835556186    -687759.167    
583      NO_ID      -3.50547618    -0.1423688254  -2.16702857    2.01479348     -4.677557187   -1.397700643   -5.063419653   0.05112526286  -3.98366027    -3.943739059   20443.71832    
584      NO_ID      4.388127591    4.035387713    -1.002107953   3.017828712    -2.484708996   2.101529145    3.606781943    -0.9083588912  5.083916457    5.074643835    12835.84707    
585      NO_ID      -3.884214396   3.248430116    -2.831917332   1.058913927    -4.909061404   -2.501006228   4.773379816    -5.109340485   2.714038117    -4.189038469   3278.388995    
586      NO_ID      4.527450662    3.831679276    -1.948628883   5.112927334    -2.669117584   2.094073616    3.331862589    -1.396697088   4.213133301    4.664280308    140965.9002    
587      NO_ID      -4.052052224   -4.249411465   4.044390247    -4.584859131   -3.042608377   -3.943344709   -3.817132148   2.241356325    -2.353672657   -1.861360909   -502.618842    
588      NO_ID      4.552791814    4.997955367    -2.86506377    3.670067107    -2.124784186   2.43219689     3.903188096    -1.37493128    5.110013116    3.8898582      -290334.7123   
589      NO_ID      -0.7242601558  -4.107394959   -3.699583291   -4.149957639   -4.796285112   -3.28002098    3.794527408    -3.723710965   -1.581207601   -3.422711518   56.990599      
590      NO_ID      4.863423002    3.906808532    -1.333349764   4.066590773    -1.163477799   0.745655609    2.836002501    -1.371193582   4.27807963     4.592863176    5312155.538    
591      NO_ID      3.975490117    -4.809322931   3.804850499    4.23339674     -4.214992134   -1.94364923    -5.12          -2.425754501   -2.353716748   -3.396875204   -457.792938    
592      NO_ID      4.852360391    4.27481753     -2.28932872    4.173540289    -0.3794353744  1.064971776    3.47789117     -0.4271768039  5.11863967     4.724006875    4578.794271    
593      NO_ID      -4.640588864   -4.93646144    0.7489260722   3.94296906     -4.369994229   4.002370809    -3.982251854   1.363228346    3.60737091     0.7636950758   591.157118     
594      NO_ID      4.93584623     5.017371886    -1.452786768   3.782767613    -1.069256371   1.936582822    2.494389665    -0.4712582335  4.433762747    3.695880194    284976.855     
595      NO_ID      -4.696157032   -5.089928373   4.855671604    -4.513979329   -2.931505717   4.101976352    -3.265303018   -2.115860538   -0.06605912907 -0.7713903386  15772.49751    
596      NO_ID      4.633481862    4.617954676    -2.558973196   4.625284987    -1.104941882   2.633854183    4.447975607    -1.639522556   4.542229716    5.108176828    108708.9581    
597      NO_ID      3.907823198    -0.4596483827  -4.960521893   3.15518734     4.848404128    -4.905410728   -0.5772985359  -2.111429104   2.902687799    3.119729498    -14618.36877   
598      NO_ID      5.043760724    4.153443565    -0.3119139338  3.63334787     -1.68472068    1.915158254    3.613534173    0.8021093532   4.872741093    4.982063994    -4110283.346   
599      NO_ID      3.71502246     -4.189934698   -1.369123854   5.0154267      2.237063817    3.751622795    -4.476340038   1.034441289    4.159299124    3.345554238    138908.5056    
600      NO_ID      5.003242977    4.56575968     -1.431048937   5.12           -1.585543734   1.524803005    4.73938624     -2.254592168   4.133363791    4.605396555    -1556489.492   
601      NO_ID      -0.1473233482  3.355942475    4.071503009    -3.372367395   -1.470994785   5.092804365    2.131156052    4.223612123    -4.451906065   3.710629846    489436.1462    
602      NO_ID      4.016621553    4.661627137    -1.564913319   5.024115647    -1.827177222   1.414051699    4.502863649    0.03047928116  5.05942885     3.952476788    27872.78417    
603      NO_ID      -3.789703725   4.532599702    1.761066928    -0.4855346804  -0.4366005046  -0.3577804802  4.583895469    -4.988921961   -2.293111535   4.679506301    -11.89082      
604      NO_ID      3.942886005    4.496933335    -1.301390013   3.396761822    -1.695311195   1.854111156    3.506009418    -1.728106875   4.007351246    4.100681227    -530.793845    
605      NO_ID      -5.075134014   4.239277904    -3.750604368   3.310690971    -2.829073591   4.176709918    -1.510708791   -0.7227793365  -3.286395571   -1.763269761   -2599.102614   
606      NO_ID      4.972968262    5.12           -2.461905558   3.105291289    -1.177806786   1.755342612    3.545028802    -0.9557278373  4.066716868    5.007777943    -118816.8209   
607      NO_ID      4.358648068    -3.972070042   -4.121760438   -3.237106897   4.740847373    5.073581501    3.61975184     3.765523027    4.995296339    -3.416449569   193951.6343    
608      NO_ID      4.967153974    3.987976953    -1.48256309    5.12           -2.135998814   2.377367861    4.207313781    0.1017457593   3.87724241     4.957064015    -38444.88657   
609      NO_ID      -4.584838204   4.053550221    -4.931517386   2.853974557    2.119109221    2.843031867    5.118274897    4.198838119    -0.002498928789 -4.613288902   10524.92736    
610      NO_ID      5.110149838    4.666298493    -2.179813897   3.947699437    -2.245062824   2.94871488     3.066758156    -0.07792121518 4.539939644    4.614109912    -9510.170857   
611      NO_ID      2.608364525    3.306940285    4.310701493    5.12           -5.110209014   -4.463354686   -5.072686273   4.625124198    -4.861620722   -1.775626015   1452.564221    
612      NO_ID      4.630066121    4.605654312    -0.6233106901  4.833518582    -0.9474188755  1.064993906    3.36236794     0.05558603318  3.910289548    4.764960726    -3184729.273   
613      NO_ID      2.95167924     -4.353618267   4.96998509     -3.420800205   -3.757310655   2.059108434    3.32252218     4.113284932    -3.513767531   -4.333572505   292.014689     
614      NO_ID      4.989541336    4.178006323    -0.5887043178  4.535215926    -2.588725997   0.7869182824   3.30016784     -0.4666533406  4.871482306    4.660065497    1101416.063    
615      NO_ID      -0.4685187837  2.282141063    -4.352364249   3.450446157    4.288404912    2.720460514    4.523774613    4.866850695    -4.831080159   4.613837346    -7666.070635   
616      NO_ID      4.905171411    4.016284383    -1.131165247   4.577745515    -1.626213967   2.219337335    3.4336753      -1.862621876   4.834157361    3.738114366    130862.6817    
617      NO_ID      -4.129751809   -4.688771072   2.502270188    -2.159216493   -1.220371606   4.924797244    4.918224386    0.8071850668   -3.985461302   -4.940465945   -95426.12132   
618      NO_ID      4.811625159    3.984729113    -1.829575965   3.04893535     -1.542664542   2.359612671    4.258071339    -1.776673057   4.230414277    5.110792077    3217.318979    
619      NO_ID      2.178016338    0.4057855518   3.490634082    2.180884334    2.986879741    -4.538839698   -1.420176103   4.601531102    -5.056895607   2.333779047    7054.818273    
620      NO_ID      4.634058381    4.845888236    -1.307534613   3.786848223    -2.738852087   1.90256719     3.382141953    -0.5117638057  3.620381148    4.604387334    162154.5081    
621      NO_ID      3.716937015    -4.964060699   2.980006938    -4.968752794   2.580480402    -4.436253414   -3.94391352    -4.756838454   -3.512960171   3.282393874    -448.999348    
622      NO_ID      4.846474578    4.403622092    -2.779367073   4.525128989    -1.677160901   0.9847086058   4.347655539    -1.02837279    3.88709632     4.724954278    211827.7533    
623      NO_ID      0.1205848833   -4.325538516   -0.7160567094  -3.924227144   4.413443788    -2.134851328   4.411928338    4.627859935    -2.89233541    3.783805428    29287.3645     
624      NO_ID      4.47629344     3.651316086    -1.804308532   3.366954492    -0.9840475395  1.298897954    4.580783049    -0.3587203607  4.291368114    4.831438894    657787.1584    
625      NO_ID      -4.263372576   -3.796808972   -1.592272454   2.915480656    1.017787522    3.125544593    -4.160330649   -3.799982118   -1.299426808   2.850278325    1006.841461    
626      NO_ID      5.038380792    4.739753258    -1.981695929   4.795072729    -0.7388070458  2.167913313    3.688599023    0.3022682165   4.124247071    4.422503085    28591506.55    
627      NO_ID      -4.346039526   -2.409310823   0.3605355492   -3.977830832   -4.081140683   4.993684883    -0.2511461972  -4.740574379   -2.721209088   4.331541013    -17893.70568   
628      NO_ID      4.367695954    4.680042986    -0.5633859332  4.990104229    -2.184750942   2.050337127    4.791026805    -0.914207254   4.307149397    5.01961068     4687978.681    
629      NO_ID      -4.314859122   4.811869969    -0.1172707987  -4.241135872   -0.491581516   0.9319027612   4.676742221    -2.504921682   0.6902090397   -4.75598444    3549.735059    
630      NO_ID      -3.650120798   2.433139518    -4.106460625   -1.020487894   2.853208653    5.12           -4.116837879   3.089909007    4.808352713    -2.715369924   -7931.316417   
631      NO_ID      5.032791093    4.820697563    -2.077584618   3.433719719    -1.856435908   1.450971097    3.940760469    0.2261515336   5.112094381    4.652829971    -734042.7586   
632      NO_ID      -1.765915053   -4.814084236   3.417846796    -0.280850861   2.677597573    -0.8871087107  3.045142099    3.597540452    -4.754988365   -4.843031781   305.676709     
633      NO_ID      4.610147293    3.104884902    -1.697729003   4.021199917    -1.869675682   1.990995093    3.787551468    -0.9531652151  4.52629218     4.312716391    -19567.51808   
634      NO_ID      -0.7624894411  -0.1213196069  -0.6825398019  4.12306191     -4.431751249   -2.564296359   -0.9276453245  1.288687787    -4.724111698   4.844578467    2659916.51     
635      NO_ID      4.776916575    3.925883186    -0.9854526448  5.118764959    -0.8953287952  1.067587641    4.570511767    -1.083650651   4.580336077    4.957664672    -824923.7504   
636      NO_ID      -3.387409781   -4.279971679   -1.498588476   -4.652650897   -3.955383721   5.115797937    -2.505089146   4.958330619    -1.457482927   0.1584646946   99015.35917    
637      NO_ID      4.91338627     3.637895109    -0.4084836513  3.822503647    -2.165711091   1.696409276    4.868628935    -0.3231759076  4.482438826    4.549648671    394623.6357    
638      NO_ID      -5.12          4.279764165    -4.638243601   5.096610829    -3.176422107   1.660687518    3.81339946     4.643074382    3.36328448     4.008543322    -6176.422534   
639      NO_ID      5.034518473    3.933941911    -0.6510946348  4.321280728    -2.409725938   1.482797744    3.906394113    -1.884522057   5.075233807    4.971185721    1824243.727    
640      NO_ID      -4.89241119    4.911161416    1.306538863    -5.017343842   -2.537141617   1.863340769    -4.181404311   1.916567486    5.04701008     5.12           95732.8999     
641      NO_ID      4.798407954    4.358632975    -1.730384138   4.254125653    -1.23809461    1.479437533    3.903623249    -0.3824821217  3.261238582    4.714277619    2831485.315    
642      NO_ID      -3.505880614   1.829368711    -2.615246017   -2.049717059   -3.90370868    -5.12          -5.015004992   1.38652214     2.225158496    4.601701791    39140.57225    
643      NO_ID      3.879978545    5.12           -1.471502367   4.906844192    -1.451099345   1.365903774    4.434597806    -1.16786159    4.203960263    4.718355447    -23443054.68   
644      NO_ID      1.614775787    3.218062472    -2.07609834    -0.03706770103 0.1430817117   -3.63523147    -2.879914104   4.989331569    2.68736267     -4.91875785    -14051.07938   
645      NO_ID      4.672274393    5.07869307     -1.462934865   3.515864185    -0.9697606354  2.825052375    3.520873216    -1.081297636   4.204722865    4.399496919    94281.37288    
646      NO_ID      0.1838473624   4.723922975    -3.640784667   3.797336071    -3.696283548   4.268511592    -3.749403601   2.279084338    -3.034781682   5.12           -3484.223333   
647      NO_ID      4.405598456    4.516204521    -1.754089525   4.957313574    -1.41925988    1.791553145    2.974759792    -0.7682580441  5.12           4.987301956    91418.05953    
648      NO_ID      2.324963066    -1.637434617   1.49848716     -1.299931667   -4.480061703   -2.050067181   4.543799677    4.921365544    2.531946651    -0.9545561176  -292767.3818   
649      NO_ID      -0.4802769476  4.985653582    3.671486249    -4.955093756   3.309588863    -0.1902694544  -4.780122502   4.240452421    -2.146967827   -4.550859662   249895.3405    
650      NO_ID      4.80284566     4.558981637    -1.144096062   4.287332694    -2.05224325    1.945198039    3.547226108    -0.04087069994 5.066424633    3.735998272    117097.0018    
651      NO_ID      -4.221259881   -4.935632006   1.650570156    -4.725123974   -4.611452685   1.701392225    1.375197528    4.54122939     4.647621045    -2.465313289   59.620913      
652      NO_ID      5.051575232    4.927660417    -2.336326598   4.577675988    -1.19988778    1.680065479    4.971447787    -0.3301191569  4.606651523    4.833404443    13155365.47    
653      NO_ID      4.597965315    3.6449586      -0.5462846268  -4.336843672   4.809800496    2.963741226    -2.249098644   -5.118979541   0.4149347078   3.135431079    -15810.72165   
654      NO_ID      4.56135916     4.848996955    -1.877835462   4.065966216    -2.886851197   1.749054073    4.622557384    -0.7407350822  4.914359919    4.813792775    25821851.82    
655      NO_ID      2.981792218    -4.687575102   -1.156773064   -1.526544642   4.422275938    -0.1746419785  -1.986641993   1.430787066    -4.536393624   2.696376434    -18802.42952   
656      NO_ID      4.861642984    4.856111338    -1.772406576   3.991430329    -2.161727205   1.738858623    4.86550315     -1.164702906   3.688359996    4.492076873    190.63744      
657      NO_ID      -3.765332903   -4.853173121   4.766533251    -0.1802669239  4.888967475    3.599522781    -2.587256929   -4.873567504   -4.686010496   5.12           -30391.67925   
658      NO_ID      4.508650496    -3.56223137    2.042332264    3.176982255    4.016072517    2.153305307    -4.04278993    -0.7740794536  -1.140807792   1.405145243    -12.8271       
659      NO_ID      5.06707802     5.073082452    -1.083099916   4.41232417     -1.20001492    2.6671972      4.669998425    -0.5543490664  4.089293929    4.162131756    -2468384.393   
660      NO_ID      4.449603026    4.920412288    3.930029272    4.861270326    -5.051132822   0.7218032296   2.326221114    -4.843172478   -5.12          4.063272483    100011.4578    
661      NO_ID      4.797172762    4.92523074     -1.460676116   4.788902017    -0.9326255172  1.752658475    3.708392346    -0.7755354759  4.627457785    3.59752604     275560990.7    
662      NO_ID      3.046946173    -2.267399347   -0.4773187615  -2.024699489   4.651961484    -2.147842626   4.219116633    3.537212994    5.076372294    1.196270141    -885.726969    
663      NO_ID      5.017805958    4.557538608    -1.095396804   4.091400423    -1.637846896   1.380439819    5.064422295    -0.1485264173  5.014612974    4.096083796    3078482.363    
664      NO_ID      4.252984409    4.378969126    -3.710605567   -4.038811792   5.091902399    1.941593802    2.269594546    3.717262931    4.018405768    3.538866879    -299.818388    
665      NO_ID      5.002001738    5.097175639    -1.227762783   5.054474477    -2.260114225   1.956496003    3.45817853     -0.3847348486  4.285318158    4.610525625    -549211.9941   
666      NO_ID      -3.684509991   3.988999338    -4.674624909   -3.463908079   4.627140816    -4.136894054   -3.596918622   -1.489337703   -3.940421859   4.752708299    457.117893     
667      NO_ID      4.845806704    4.403819365    -2.224634216   3.783970853    -0.6275324706  2.060176879    4.241678992    -0.569183859   4.574676459    4.112572367    -445170.5206   
668      NO_ID      -4.980998127   4.360392369    3.423147942    0.725067963    3.655063793    1.786723086    4.077775653    5.12           1.936872252    5.060874142    65428.68226    
669      NO_ID      4.940218419    4.733833147    -0.572320132   3.255877212    -1.24604161    1.630792522    3.503253488    -0.6314541905  4.056794551    4.096104937    1137280.582    
670      NO_ID      -4.354213897   3.401589755    4.603137015    -3.774910919   3.848341598    -4.958435595   4.320073813    4.452011054    -2.538720723   -1.712884724   -26390.16118   
671      NO_ID      4.381262033    5.079270993    -1.081353141   4.275936565    -1.869741505   0.9642736172   4.226968331    0.1533148084   4.783011607    4.959001004    3284737.003    
672      NO_ID      4.695984967    -1.506690164   -4.700879878   -4.217912031   2.933492023    -2.05071061    2.200726793    0.5227879958   -3.989123582   -2.815920119   1078.966801    
673      NO_ID      4.78653124     4.745652121    -0.3020993307  4.404374747    -1.843488662   0.9395020036   4.377387274    -0.8811930257  3.957622917    4.409714865    -8416019.933   
674      NO_ID      -4.458695458   5.066614539    -2.803543638   1.832140866    2.181243317    -3.142175173   -4.363636907   2.036979636    -5.003935641   -0.717325413   -3700.036004   
675      NO_ID      4.245822818    4.85790547     -0.658774372   4.068171229    -1.612098713   1.42266731     3.255023324    -1.107114342   3.762995215    5.078006498    2814442.546    
676      NO_ID      -4.424224629   3.279175409    -4.789461317   -4.533022992   3.958950108    4.701716282    3.447509797    0.6043164567   -0.813203205   1.380128113    -13419.23185   
677      NO_ID      4.572820035    4.229167056    -1.063574714   3.71956979     -2.255386317   2.497706238    4.076432793    -1.122496571   4.68311233     3.898112505    -241.893158    
678      NO_ID      -3.251111564   -0.47377032    -4.808788689   -5.047431071   -4.116445768   -4.79419116    0.05292174295  4.545475227    -0.7868041389  -2.603110933   -795.691412    
679      NO_ID      4.402162414    4.057584914    -1.348305428   4.761663793    -1.699944872   1.86384976     4.599490415    -0.7182908666  4.113774772    3.940572149    3196770.797    
680      NO_ID      5.070199314    -2.395284447   1.09046736     2.380051075    -1.820609975   -3.619965981   -4.782016836   -2.369069681   4.598857888    0.5003955091   -214.906719    
681      NO_ID      -5.12          4.605708425    0.8378087475   3.782923281    2.019373993    -0.2048884703  4.314786011    0.9082890667   5.023110539    -3.216449881   -71043.99394   
682      NO_ID      4.703079542    3.475559431    -0.7781285043  4.71562372     -1.07447378    1.946541521    3.549948609    -0.6261709572  4.338384026    4.735376866    -2255916.524   
683      NO_ID      2.630525384    4.837285768    -4.839972146   -3.981407224   -4.515148344   -3.932011379   -0.2048229344  -0.9703838177  1.921609966    -4.345939842   222400.6387    
684      NO_ID      5.051812899    4.65330391     -1.885000044   4.728421934    -2.219079732   1.597804887    4.069468834    -1.211784206   5.12           3.9310032      -181356.2634   
685      NO_ID      -4.411628541   0.7736378211   3.809275983    3.890056596    -3.842594051   4.077060955    4.901556005    3.574964904    -5.12          2.080953072    4084.942037    
686      NO_ID      4.586492889    4.404517305    -1.330752717   4.259458134    -1.150469199   0.6526304965   4.004017086    -0.4479643294  4.674610318    4.179536647    33281.56044    
687      NO_ID      -1.214194621   4.319294007    -4.949134577   -3.30451262    -4.445282188   3.350637005    4.928873138    -5.12          -0.156488945   -2.384575361   197002.3106    
688      NO_ID      4.488127189    4.685301044    -1.143522032   4.102789879    -1.776406908   1.821227191    3.177437214    -1.764550821   4.913506467    4.752846089    3895.274758    
689      NO_ID      -3.589010903   -1.544908311   4.70447846     -5.099332357   1.075394358    -1.521027195   0.7870357802   -5.074155817   -4.319700023   -3.91170579    -31591.67481   
690      NO_ID      5.093270723    4.181853594    -0.8490911468  3.626352931    -1.258901341   1.53280717     4.219986957    0.1357953101   4.014363862    4.956573074    62739.75498    
691      NO_ID      3.649895289    2.008961773    -4.409724762   5.001752287    -5.019319879   -2.814794265   1.065879199    5.097458533    -1.585165754   3.132687016    -5903.097194   
692      NO_ID      4.134698652    4.074391746    -1.905941957   4.033957793    -1.800008853   2.830817202    4.315604059    -0.7941247083  4.389852538    4.919212654    1117628.12     
693      NO_ID      1.423160106    4.879132499    4.70980309     0.3741611034   -0.4805809951  1.324607394    5.110494842    -4.606104958   -3.254605113   -0.6460407163  98227.55593    
694      NO_ID      5.111021584    4.418637216    -1.822295384   3.812988085    -1.415958628   2.532800109    4.006021171    -0.3364126687  3.863501797    5.027751594    28867.58858    
