%eval_id interface cdv_1          cdv_2          cdv_3          cdv_4          cdv_5          cdv_6          cdv_7          cdv_8          cdv_9          cdv_10         cdv_11         cdv_12         cdv_13         cdv_14         cdv_15         cdv_16         cdv_17         cdv_18         cdv_19         cdv_20         cdv_21         cdv_22         cdv_23         cdv_24         cdv_25         cdv_26         cdv_27         cdv_28         cdv_29         cdv_30         cdv_31         cdv_32         cdv_33         cdv_34         cdv_35         cdv_36         cdv_37         cdv_38         cdv_39         cdv_40         cdv_41         cdv_42         cdv_43         cdv_44         cdv_45         cdv_46         cdv_47         cdv_48         cdv_49         cdv_50         cdv_51         cdv_52         cdv_53         cdv_54         cdv_55         cdv_56         cdv_57         cdv_58         cdv_59         cdv_60         obj_fn         
773      NO_ID      2.754516927    1.575789867    2.221161325    1.122550724    1.71245899     1.575098599    1.453678295    1.742875402    1.291752006    1.577005831    0.8813319306   1.742181748    1.268359193    0.4286617989   1.930419342    0.4256071409   1.567361001    2.082935406    1.545940606    0.07847120412  0.2357941034   2.998041163    1.49922189     3.006425608e-15 3.963732619e-15 1.492619146    1.515088642    0.9976103081   1.437950673    1.523063486    3.1415926      1.699558694    1.704388578    1.0920539      1.591358523    0.0627461492   6.219800308e-16 1.444730273    0.07060981997  1.0600205      2.883992655    0.5502331272   3.1415926      1.769290006    0.1567308257   0.1246202043   1.40486677     1.807395402    3.1415926      2.493743757    0.3114010472   0.09992083755  1.981958735    2.160421336    3.1415926      1.887536718e-16 3.055133721    1.179320137    1.909195515    2.779045094    -8.377695      
774      NO_ID      2.747320364    1.594750791    2.22201871     1.135065915    1.715178234    1.571077027    1.443237378    1.774948611    1.271935515    1.579982592    0.9024594163   1.753199248    1.281638013    0.4164743737   1.9618217      0.4702882453   1.586503343    2.108293958    1.555405148    0.06086810354  0.2653100448   2.986482819    1.452083433    3.018601461e-15 4.008211261e-15 1.487380004    1.489525486    0.9920714351   1.409243411    1.500796887    3.1415926      1.667173629    1.718652807    1.083290371    1.566030827    0.07517910387  7.079659459e-16 1.475117578    0.1303504226   1.009455827    2.896515473    0.5542813639   3.1415926      1.762021573    0.1167259639   0.03246835982  1.409106205    1.781270579    3.1415926      2.508755477    0.4036733009   0.09673171535  1.958093074    2.144248083    3.1415926      2.691413565e-16 3.019293957    1.172108046    1.90494394     2.793630819    -8.113189      
775      NO_ID      2.537198058    1.591156902    2.193100565    1.210595355    1.705057769    1.549529328    1.488389809    1.781480997    1.339757194    1.596966271    0.7979586931   1.677918797    1.349562103    0.364524002    1.9259873      0.5994606184   1.656156331    1.999531759    1.659029062    0.01495371451  0.2358791178   3.014783985    1.396029153    3.05500576e-15 4.066785415e-15 1.525303016    1.588496645    0.8566735989   1.424853938    1.690806157    2.974913649    1.613973473    1.725658452    1.052919195    1.76107002     2.993819621e-20 8.208070994e-16 1.475394135    0.2254312231   1.056179181    3.089557735    0.5520309557   3.130128451    1.750651232    1.476084243e-17 0.01833321245  1.55588142     1.815953984    3.1415926      2.508584069    0.4848715094   0.2765228997   1.940618218    2.141175348    3.1415926      3.646124795e-16 3.1415926      1.18925248     1.925362264    2.880964246    -5.718741      
776      NO_ID      2.710973554    1.575607436    2.214439488    1.150609389    1.714809191    1.588438594    1.45486539     1.746957999    1.295575503    1.569521852    0.8900545795   1.761615593    1.325873252    0.4464499908   1.963850325    0.4554978112   1.592085178    2.067215908    1.55165981     0.09641267295  0.3391997952   3.101462432    1.474800288    3.078195203e-15 4.11078978e-15 1.504583896    1.454065057    0.9422039495   1.417285299    1.51391916     3.1415926      1.749604915    1.696283161    1.087518391    1.601708711    0.02313130067  8.793273663e-16 1.487312335    0.1004233604   0.9816912794   2.875465042    0.517805767    3.1415926      1.783293038    0.0803082417   1.955234292e-18 1.428825786    1.808251952    3.123168236    2.504043974    0.4620910189   0.09036750858  1.916255872    2.114617952    3.1415926      4.194854634e-16 3.038655784    1.208142854    1.948397289    2.831491349    -8.252785      
777      NO_ID      2.756758624    1.578956069    2.213955588    1.142282631    1.708265502    1.56525233     1.451062556    1.765980162    1.295383125    1.571242006    0.8990304714   1.760215832    1.278128654    0.4529027901   1.943240188    0.4707103077   1.582108192    2.08190032     1.546067137    0.06502130423  0.2760153834   3.01408048     1.480425998    3.11226113e-15 4.15484077e-15 1.494915738    1.493550885    0.9593788821   1.433773232    1.521126686    3.1415926      1.724138958    1.714918       1.084251438    1.609658365    0.04626656571  9.618451532e-16 1.481326529    0.07888266853  1.050890278    2.880739911    0.5341908804   3.1415926      1.761260369    0.1346180824   0.07537434243  1.428253196    1.809101104    3.1415926      2.501919385    0.3858592655   0.07953546797  1.932578525    2.118097894    3.1415926      5.269349971e-16 3.012504813    1.209666075    1.928810618    2.789949286    -8.338511      
778      NO_ID      2.723501531    1.598374249    2.223613538    1.126489044    1.707646796    1.582756419    1.457101       1.75242313     1.268466387    1.583642171    0.8635613448   1.714903737    1.315640737    0.3769600928   1.956031919    0.3611841363   1.605531779    2.091909619    1.55092072     0.07037551125  0.2566084472   3.107707002    1.475724668    3.132591911e-15 4.194530729e-15 1.504770985    1.475381366    0.9856198904   1.409154991    1.536491889    3.1415926      1.697065025    1.694035578    1.074082144    1.580474628    0.02402881882  1.041933905e-15 1.425862245    0.1307511693   1.016183223    2.99697821     0.4918331901   3.1415926      1.795581018    0.1507155307   0.01223843397  1.431419018    1.789583009    3.136673313    2.524728475    0.3985069472   0.1194827995   1.960386195    2.197461755    3.1415926      6.127210313e-16 3.105433894    1.184339995    1.925375273    2.86282255     -8.206242      
779      NO_ID      2.631259393    1.613905333    2.201064885    1.133006832    1.696131903    1.57412833     1.478661435    1.738179865    1.302053433    1.564614133    0.868370407    1.78450562     1.31416349     0.4556539501   1.974198372    0.5687327338   1.620648697    2.052249822    1.575710672    0.04522183861  0.3690403715   3.060930117    1.471870274    3.163809516e-15 4.269194997e-15 1.510081148    1.491762254    0.948450461    1.429310476    1.485634384    3.1415926      1.677719178    1.716854879    1.08711801     1.618398396    0.06067763342  1.120477226e-15 1.482109348    0.09856937109  0.9699448395   2.85252974     0.5465336899   3.1415926      1.776521877    0.03380129734  0.01336817217  1.454837406    1.830999971    3.109300707    2.495473643    0.4561886257   0.1218349179   1.923995195    2.118696243    3.1415926      6.642497375e-16 3.06050233     1.160992227    1.943902258    2.837267669    -7.654949      
780      NO_ID      2.713949323    1.567492271    2.230649444    1.143230118    1.725656586    1.582905095    1.455392696    1.752137159    1.283620719    1.579164377    0.8889431284   1.723294227    1.309926484    0.4112086969   1.969544622    0.4186581227   1.57170769     2.067470903    1.572872092    0.1084303387   0.2735902656   3.050311101    1.459864539    3.186005029e-15 4.294875485e-15 1.498897797    1.471136937    0.9718271684   1.412624242    1.527295353    3.1415926      1.71144718     1.711349291    1.090713529    1.599303943    0.03194007905  1.169012416e-15 1.476967459    0.1123028314   1.004036893    2.940087875    0.4955062338   3.1415926      1.786682741    0.1388064672   0.02659773268  1.422181598    1.792490641    3.1415926      2.5054725      0.4275961148   0.1320281778   1.945371687    2.138912096    3.1415926      7.075512217e-16 3.05565393     1.204550811    1.918137397    2.835761797    -8.394946      
781      NO_ID      2.733876414    1.575244824    2.221481127    1.140934154    1.714217958    1.580725945    1.452713841    1.752494422    1.284916043    1.578576282    0.878824329    1.740491167    1.301836508    0.4100321483   1.949227564    0.4314153577   1.58944496     2.077151345    1.549390923    0.08815165026  0.26700313     3.038996005    1.472932487    3.19520931e-15 4.318951718e-15 1.497310261    1.482078767    0.9816412082   1.411593529    1.526278325    3.1415926      1.710790244    1.697798509    1.07920197     1.5883897      0.03610641477  1.19307099e-15 1.458554523    0.1215333149   1.021569395    2.929607416    0.518204002    3.1415926      1.782361701    0.1323539738   0.04165770021  1.419975982    1.795079713    3.1415926      2.503936474    0.4015648415   0.1019688167   1.94850233     2.159096367    3.1415926      7.319496441e-16 3.065465012    1.195387254    1.912741938    2.817978552    -8.442712      
782      NO_ID      2.746104052    1.589646248    2.226176081    1.128214645    1.718272093    1.573571537    1.452709636    1.757154639    1.290586731    1.577779561    0.8927568969   1.729504644    1.293011867    0.4287829789   1.95009954     0.4006502859   1.57320013     2.092957721    1.555585986    0.07550827899  0.2575265216   3.060676402    1.476927555    3.205031725e-15 4.328412378e-15 1.494241736    1.481911731    0.9677096251   1.431133381    1.529567026    3.1415926      1.716850631    1.720522166    1.086263732    1.594398247    0.04696215571  1.216914151e-15 1.466964747    0.08060408452  1.032240213    2.915807164    0.5147466798   3.1415926      1.777814618    0.1323917531   0.04566033345  1.414290313    1.793046526    3.1415926      2.511716388    0.3791673973   0.1077047738   1.96327655     2.145811209    3.1415926      7.635192216e-16 3.039692381    1.194160735    1.937079278    2.817939218    -8.495302      
783      NO_ID      2.745059791    1.581396361    2.22463932     1.124015999    1.714090576    1.576693862    1.453748613    1.75589995     1.282373642    1.578225204    0.8952300027   1.730992255    1.286075438    0.4268562765   1.952036592    0.4022718641   1.574712844    2.093971155    1.549200681    0.07461355862  0.2609081667   3.05211802     1.481632359    3.208645376e-15 4.344574378e-15 1.493521672    1.486460482    0.9750759933   1.430372051    1.526353498    3.1415926      1.715649995    1.713415709    1.09160632     1.596038719    0.04286065099  1.216914151e-15 1.46339798     0.08623161694  1.036624249    2.910062608    0.5180185209   3.1415926      1.771946826    0.1449149349   0.05082587433  1.420541615    1.796503768    3.1415926      2.514170603    0.364033166    0.09816249009  1.960103185    2.143158797    3.1415926      7.754280374e-16 3.040746795    1.196318887    1.931646637    2.821488899    -8.52177       
784      NO_ID      2.746497847    1.581110963    2.225038747    1.123579117    1.715061971    1.576267304    1.453966958    1.757721337    1.282838706    1.577052272    0.8961851364   1.731466342    1.284916767    0.427002384    1.951079904    0.402210413    1.574205044    2.094400341    1.547932966    0.0736715622   0.2601244679   3.050278295    1.483122605    3.211678093e-15 4.344574378e-15 1.493928328    1.486746759    0.9762305559   1.430969704    1.526633018    3.1415926      1.715943226    1.71301609     1.090537783    1.595758004    0.04388331743  1.216914151e-15 1.46295202     0.08518445578  1.038578805    2.909798087    0.5186929356   3.1415926      1.771602778    0.1477898653   0.0533301151   1.419287197    1.797130395    3.1415926      2.51427682     0.360349838    0.09689863665  1.961698593    2.144022507    3.1415926      7.754280374e-16 3.040361469    1.196112937    1.931669655    2.820350208    -8.540675      
785      NO_ID      2.770618255    1.569286701    2.229950409    1.105863505    1.73003028     1.576472107    1.450424582    1.764538213    1.29982497     1.558391029    0.9382162951   1.729298096    1.267013487    0.4674760923   1.952801052    0.3519408809   1.545287583    2.115581136    1.523493709    0.06581499719  0.2843142839   3.061486893    1.520889202    3.241966499e-15 4.398730711e-15 1.494780316    1.460031937    0.9885218135   1.447993129    1.521848967    3.1415926      1.763182804    1.712422318    1.07659569     1.591030158    0.0654231806   1.320253316e-15 1.458655024    0.05494037439  1.053307557    2.861097056    0.5378499729   3.1415926      1.74589287     0.1766830862   0.07558478586  1.37946761     1.81814368     3.1415926      2.532417509    0.2848145823   0.04966012273  1.9889019      2.124693265    3.1415926      8.789629306e-16 3.011253569    1.19112136     1.983118481    2.833086701    -8.213173      
786      NO_ID      2.717042516    1.595377411    2.226776664    1.139006632    1.74594957     1.576960936    1.456633706    1.781774335    1.233548082    1.550112934    0.8945061126   1.73780657     1.329098946    0.3735073471   1.966987482    0.4492727781   1.616955757    2.074063111    1.583267398    0.1069258615   0.2606920014   3.107421693    1.45811779     3.259825534e-15 4.440711675e-15 1.523917884    1.468379254    0.9213235932   1.382246769    1.533137006    3.1415926      1.665221205    1.72287164     1.114824633    1.621780056    0.02840743493  1.386462097e-15 1.476664153    0.1024877306   0.9895388727   2.991221268    0.4862585363   3.138396273    1.820066095    0.1448634185   0.02970204842  1.448201598    1.802617153    3.089741231    2.507956685    0.4577843955   0.1345666471   1.938023855    2.175927007    3.1415926      9.346378908e-16 3.039445752    1.191172504    1.889493143    2.826367059    -6.892746      
787      NO_ID      2.63347685     1.552674245    2.221824883    1.163241386    1.722983303    1.598679074    1.490205069    1.76790041     1.346096769    1.55742706     0.8722173452   1.760509286    1.389011675    0.4427622995   1.974057101    0.421550642    1.590063413    2.014131652    1.597164402    0.08403068997  0.3765040034   3.062985467    1.440480802    3.270533588e-15 4.494467553e-15 1.516736826    1.434773001    1.007564492    1.424503846    1.536239564    3.115736997    1.723712828    1.684893395    1.056750088    1.577734149    0.06723549313  1.442011434e-15 1.472541487    0.1425900698   0.9606191548   2.870740884    0.5503258667   3.131309305    1.747937156    6.446864071e-19 0.00568828051  1.454957975    1.793949644    3.1415926      2.491415467    0.5075484408   0.1595048458   1.934395236    2.125821829    3.1415926      1.024298513e-15 3.087946379    1.215904352    1.977862559    2.849358521    -6.628205      
788      NO_ID      2.669856637    1.57593123     2.232606372    1.167875546    1.740820518    1.572432345    1.451073917    1.75838385     1.292127806    1.567030695    0.8833139678   1.734295836    1.297124206    0.4376988109   1.974615082    0.4922483346   1.603834472    2.058174139    1.565535887    0.1051700781   0.3125842005   3.087565054    1.495623168    3.280768702e-15 4.5363821e-15  1.501424055    1.474648401    0.9481952469   1.429588829    1.502226182    3.1415926      1.709086006    1.689113864    1.055989561    1.623579251    7.84045877e-19 1.472671298e-15 1.487683758    0.114395648    0.9752524132   2.916388484    0.5390968886   3.1415926      1.798420249    0.1481083294   0.02807872793  1.395580347    1.83681048     3.1415926      2.523793333    0.4527809836   0.1032642752   1.956222799    2.125692882    3.1415926      1.053922098e-15 3.05857617     1.160127757    1.924594157    2.839961508    -8.208801      
789      NO_ID      2.741696161    1.62947218     2.232851295    1.102988429    1.70335649     1.559358876    1.451133828    1.81973032     1.294118811    1.585731449    0.8924558542   1.680563029    1.265419292    0.3853326944   1.966176977    0.4127694333   1.584489991    2.130399044    1.543548559    2.516884179e-18 0.1920349684   3.000803992    1.51172606     3.308550107e-15 4.595055103e-15 1.495546458    1.481668693    0.9760635555   1.443492706    1.580216898    3.1415926      1.726838055    1.76239886     1.042387209    1.667351456    0.02505780844  1.537083108e-15 1.450717701    0.133898606    1.135724109    3.048612353    0.427454577    3.1415926      1.756043482    0.2206963564   0.06063242014  1.527326422    1.777636848    3.1415926      2.548944257    0.2353909103   0.1809010603   2.009579769    2.195556402    3.12183431     1.116843002e-15 3.081073119    1.210547528    1.967146465    2.894342457    -7.092728      
790      NO_ID      2.700016141    1.571559887    2.216977031    1.138053516    1.710182517    1.54490214     1.477258682    1.763147238    1.296704187    1.555408093    0.9050184565   1.736024241    1.259002196    0.4153065078   1.948035264    0.365104636    1.58917053     2.06924007     1.543057116    0.06702571791  0.2660612273   3.066834558    1.445820126    3.319863768e-15 4.634088214e-15 1.513835045    1.540462748    0.9794629289   1.414958748    1.556009627    3.128786129    1.632396093    1.691151695    1.070736072    1.601413521    0.08807163029  1.610004942e-15 1.444992443    0.07050310856  1.020880233    2.996993083    0.5302020051   3.1415926      1.75436559     0.2045490041   0.06861225348  1.315343162    1.826807449    3.1415926      2.506078702    0.3877740148   0.08039159983  1.96271584     2.175744675    3.1415926      4.309395029e-17 3.103735281    1.155995894    1.892057271    2.794176092    -7.787054      
791      NO_ID      2.767893268    1.590412673    2.239936949    1.103331991    1.738672292    1.592732228    1.451744931    1.765256511    1.262306875    1.563708783    0.9089170015   1.748849158    1.296088366    0.4146733665   1.943898395    0.4235910849   1.567642812    2.102733773    1.528016189    0.08369331281  0.2660636809   3.064305706    1.517257569    3.333528161e-15 4.692119507e-15 1.492382074    1.444108083    1.001345518    1.442771412    1.496783551    3.1415926      1.760887258    1.688940246    1.088493961    1.540729254    0.03091170677  1.663378302e-15 1.451837102    0.06754501272  1.02244701     2.885038845    0.5123435555   3.1415926      1.805171674    0.1893683215   0.01168146889  1.417349871    1.790082328    3.1415926      2.515258056    0.3491450877   0.09040019117  1.962042231    2.158453855    3.104353513    9.454579654e-17 3.01015563     1.195359656    1.937836065    2.841972917    -7.968296      
792      NO_ID      2.713509063    1.572389679    2.212363008    1.152072976    1.743596003    1.565683359    1.445925962    1.763751696    1.284551348    1.578997943    0.8782275156   1.717180141    1.313657583    0.4076151535   1.972510177    0.4361814888   1.579919533    2.09188425     1.570245386    0.06666427068  0.3351849316   3.077262048    1.474260289    3.363372564e-15 4.736389638e-15 1.514707396    1.478352507    0.9789780166   1.397375791    1.532755201    3.126787151    1.689623655    1.708091839    1.057073053    1.622878139    0.04409112333  1.703570779e-15 1.487844342    0.1159656267   1.000469254    2.902693715    0.5101520281   3.1415926      1.789544093    0.09407132318  0.04836037694  1.429812014    1.847461147    3.1415926      2.548759964    0.391634373    0.1003600474   1.978188385    2.143133222    3.1415926      1.438665453e-16 3.10938342     1.218198795    1.919567625    2.834586817    -8.205775      
793      NO_ID      2.710899723    1.56726039     2.228168647    1.143078981    1.726570897    1.576315537    1.459900967    1.764156645    1.302851489    1.568323714    0.898232549    1.746490943    1.291620649    0.422086162    1.955337759    0.4231672968   1.586664438    2.084457016    1.562016516    0.0684989182   0.2767620032   3.039980999    1.482617133    3.370663841e-15 4.759781812e-15 1.496560984    1.483127797    0.9702800927   1.419568533    1.526258445    3.135472562    1.717212666    1.725871227    1.070673224    1.625862277    0.01077061348  1.733376853e-15 1.469876026    0.1001931363   1.027937722    2.909018547    0.5447964232   3.1415926      1.779680245    0.1378630009   0.08326323473  1.422092198    1.802866144    3.1415926      2.527100609    0.3971225329   0.1132669554   1.976790835    2.12436993     3.1415926      1.683513023e-16 3.045547442    1.176061403    1.928698005    2.821163291    -8.262463      
794      NO_ID      2.716477427    1.587371703    2.22534255     1.147376604    1.732218944    1.56395478     1.447298762    1.770220268    1.264396695    1.566127594    0.8708171755   1.677047866    1.32330212     0.4828108616   1.987299343    0.467816799    1.579690072    2.050085531    1.563539219    0.1233825192   0.3234386861   3.089229397    1.484437617    3.385766265e-15 4.803589311e-15 1.525122982    1.475181052    0.9522766344   1.420430239    1.520965804    3.118256491    1.701530484    1.679735248    1.078532883    1.610439852    0.07095713357  1.812510107e-15 1.503135309    0.1231689423   1.008985353    2.956670552    0.4872571145   3.1415926      1.756863216    0.07932203898  5.343255363e-18 1.420686646    1.836448437    3.1415926      2.475570181    0.3977781082   0.06348679446  1.912634589    2.163437241    3.1415926      2.300006175e-16 3.076370253    1.201062057    1.945200549    2.837818312    -8.114486      
795      NO_ID      2.731516542    1.56989969     2.222668667    1.136203189    1.727570559    1.576299371    1.459982996    1.756926294    1.282931548    1.583789521    0.9071839354   1.729013399    1.301464384    0.4115957919   1.953686007    0.4440989324   1.59212185     2.073726229    1.560210979    0.08061955466  0.2784852051   3.073456491    1.472404697    3.388737439e-15 4.831044059e-15 1.484978435    1.466002697    0.9609447138   1.445132535    1.541893545    3.1415926      1.689457506    1.690602321    1.053187629    1.59397174     0.0787151117   1.812510107e-15 1.476672266    0.1035320026   1.014663316    2.906598925    0.4874580319   3.1415926      1.788027574    0.1286026373   1.292440923e-17 1.424060504    1.829271639    3.1415926      2.530819525    0.3731396809   0.1190667453   1.953427265    2.169198428    3.1415926      2.638290967e-16 3.065680552    1.228539716    1.920471411    2.836563951    -8.382389      
796      NO_ID      2.790337762    1.582399686    2.228379784    1.110181904    1.737555991    1.55473159     1.439910243    1.790693569    1.269289918    1.576616757    0.8958257666   1.701875082    1.265841704    0.3874648662   1.93794947     0.338696317    1.550566407    2.121099963    1.522584754    0.07241472532  0.2265295195   3.023926274    1.491702273    3.416373328e-15 4.898341791e-15 1.505190926    1.501039342    1.048805605    1.44031881     1.545894121    3.1415926      1.670977563    1.672566887    1.086145572    1.557770479    0.09086144371  1.876959499e-15 1.433198614    0.05998361849  1.066101936    2.956705196    0.5234940795   3.1415926      1.76311202     0.2178506304   0.08117285777  1.383711987    1.805133208    3.1415926      2.535133624    0.2947372007   0.09701393118  1.993500283    2.193377927    3.1415926      2.992425826e-16 3.056460749    1.211421706    1.901008323    2.802289714    -7.60105       
797      NO_ID      2.711699235    1.588589256    2.212818425    1.163590091    1.705362077    1.593395621    1.489633542    1.794191732    1.292190422    1.543079368    0.9171938842   1.761087958    1.291359051    0.4586608364   1.972374702    0.4592569917   1.559693488    2.085370669    1.572035366    0.1238642488   0.3794543579   3.130203726    1.459040016    3.440202112e-15 4.970113007e-15 1.529430311    1.46107084     0.8233181987   1.380458289    1.499075449    3.089843783    1.743423656    1.748327916    1.048236079    1.62483325     0.1111682379   1.925237695e-15 1.51846693     0.1740569782   0.9266485032   2.795504805    0.3493964832   3.1415926      1.786754344    0.1287180124   2.356198076e-17 1.414419268    1.79670195     3.1415926      2.452761984    0.4310141647   0.01049566075  1.91366087     2.1226196      3.1415926      3.493156969e-16 3.1415926      1.245944559    1.986809981    2.857614455    -6.507835      
798      NO_ID      2.687996716    1.608137118    2.208864813    1.138481138    1.715492108    1.579930866    1.46516813     1.753978943    1.276098533    1.573248155    0.8965239587   1.747437911    1.309153096    0.4231073549   1.995814756    0.4640284961   1.582780441    2.068198324    1.53588634     0.08288182709  0.3268862455   3.071294002    1.473338819    3.453438774e-15 4.989526113e-15 1.532215168    1.47887896     0.9397514075   1.411304691    1.532615326    3.1415926      1.70812393     1.695952859    1.070984197    1.626356277    0.03713632715  1.960466431e-15 1.496657533    0.1044268931   0.9929892887   2.899553235    0.4980964325   3.1415926      1.790062477    0.1416761604   0.001914526745 1.400856976    1.828902084    3.1415926      2.489224987    0.3847294746   0.1353796896   1.960230594    2.161352603    3.1415926      3.680844373e-16 3.109429362    1.206723317    1.936333644    2.829265074    -8.384633      
799      NO_ID      2.764905584    1.576232219    2.230767967    1.100094812    1.699890763    1.584772977    1.474348589    1.76635937     1.298630431    1.564993825    0.909598219    1.735265686    1.262944138    0.4398480757   1.935492778    0.4028041636   1.574604239    2.112325896    1.520651381    0.04282894434  0.2812909706   3.090146776    1.500742081    3.491670877e-15 5.057924433e-15 1.491505291    1.492101249    0.9425613654   1.443853502    1.532447866    3.1415926      1.747687434    1.732287241    1.079781855    1.613307573    0.08006714994  2.015352791e-15 1.460585225    0.07507432718  1.042419178    2.914599931    0.4577328604   3.1415926      1.765377898    0.1741405417   0.04531700421  1.412613031    1.805509449    3.1415926      2.515636579    0.315542385    0.02773367976  1.948015382    2.178168626    3.1415926      4.125343947e-16 3.076441297    1.195557165    1.942505238    2.834943404    -8.00657       
800      NO_ID      2.648833178    1.606584255    2.18180973     1.194411772    1.738285383    1.540277292    1.453031455    1.759505155    1.260851787    1.550543945    0.865868041    1.738400291    1.313437172    0.4318989102   1.970951433    0.4980983535   1.606279382    2.0083375      1.605552958    0.1690989298   0.3090594081   3.047427153    1.457697565    3.503505369e-15 5.091597748e-15 1.524924831    1.460212988    0.95334039     1.366543179    1.48345737     3.139567576    1.639055773    1.657074266    1.051846627    1.574365344    0.03444139948  2.060766373e-15 1.498260413    0.1793314534   0.9631916272   2.856424754    0.5202278946   3.1415926      1.812659423    0.1139050709   7.245939084e-18 1.402592345    1.823903014    3.102736011    2.4637998      0.457642795    0.1464551684   1.962487644    2.062321357    3.1415926      0.003227597385 3.072768913    1.221657859    1.977908596    2.855642658    -7.065736      
801      NO_ID      2.695471305    1.578875678    2.228780105    1.179934694    1.751139474    1.595523489    1.449442244    1.766709519    1.277543781    1.551814522    0.87358866     1.76490444     1.311120184    0.4604393053   1.984912499    0.4511492538   1.569292193    2.089313666    1.577881096    0.135831223    0.3457114855   3.098188582    1.475271047    3.51438943e-15 5.110883728e-15 1.526388       1.494625703    0.9553448741   1.423226517    1.524895518    3.135698116    1.698993032    1.697900011    1.089253534    1.558908442    0.05309758286  2.082496722e-15 1.487886064    0.1226831527   0.9589195649   2.807815812    0.531917948    3.1415926      1.771067827    0.1075157372   1.45198936e-17 1.380076416    1.830546994    3.1415926      2.492405272    0.4523935543   0.1009702166   1.941773383    2.145423762    3.1415926      1.388646187e-17 3.074803113    1.209219332    1.916730627    2.790705242    -7.458427      
802      NO_ID      2.684070314    1.573049873    2.224331864    1.13685888     1.715468306    1.531027474    1.453022744    1.779487131    1.281249474    1.59463199     0.9044194232   1.698372758    1.334250238    0.3834752351   1.966929459    0.497636044    1.56824339     1.995463808    1.562178143    0.05657439775  0.2900056582   3.059397572    1.466890094    3.530151254e-15 5.140924546e-15 1.499877625    1.431884103    0.9300625602   1.400447733    1.47875106     3.079045958    1.715347273    1.640834335    1.04866299     1.634244867    0.04205000668  2.096785475e-15 1.509511693    0.09070067642  0.9644079678   2.897942991    0.4991898745   3.1415926      1.810058722    0.08499117972  0.008920244375 1.456669035    1.844496994    3.1415926      2.520256373    0.4324532653   0.1182577801   1.933313653    2.133433566    3.1415926      4.1535397e-17  3.091006239    1.189398276    1.943598554    2.854549604    -7.340538      
803      NO_ID      2.711335792    1.594692271    2.196280074    1.139930227    1.719523754    1.585766812    1.463549543    1.744388996    1.290906332    1.575732712    0.8765497916   1.724200385    1.331571643    0.4519323447   1.975320255    0.4767275388   1.625330892    2.058030952    1.546218953    0.1018137746   0.3845942673   3.055079533    1.470105591    3.538907059e-15 5.164550109e-15 1.516239048    1.455624188    0.9733157284   1.438543978    1.502581955    3.1415926      1.665317486    1.687394502    1.074691035    1.626199055    0.05843870634  2.103198687e-15 1.506511451    0.1267818192   0.9846215887   2.9798612      0.4941674677   3.1415926      1.804297672    0.1423080022   0.04820248387  1.387696724    1.785832701    3.094399792    2.473369141    0.4254933816   0.12952737     1.946314184    2.104400983    3.1415926      4.68606804e-17 3.04714678     1.206778784    1.949055175    2.845524631    -8.199866      
804      NO_ID      2.719808626    1.60091893     2.218981344    1.11696289     1.728430112    1.569145239    1.45427204     1.754704461    1.285574096    1.582821649    0.9466105206   1.706037378    1.289434844    0.4933588351   1.981853863    0.4471649316   1.559743548    2.075444719    1.57574468     0.04048715268  0.2397359418   3.017668363    1.481602587    3.577901666e-15 5.245248551e-15 1.485889858    1.457374003    0.9006061504   1.406079964    1.573852132    3.141072493    1.782437395    1.790303077    1.063431743    1.666389829    0.03050940824  2.16206445e-15 1.54138744     0.07033606742  1.11062528     2.94621365     0.4736286472   3.1415926      1.708769543    0.1106777121   2.758571699e-17 1.486027063    1.823934379    3.1415926      2.481687669    0.2443989015   0.08504258399  2.005889029    2.091080592    3.1415926      0.03159579298  3.018021566    1.259892016    1.997701987    2.878554024    -8.418478      
805      NO_ID      2.749772404    1.592032181    2.215042822    1.114144854    1.719344918    1.569149189    1.463258248    1.76288121     1.28217934     1.567255845    0.9244897508   1.729153498    1.274782677    0.4500614841   1.966339577    0.415114467    1.575666859    2.082597833    1.538960763    0.09359964916  0.2518546971   3.041998224    1.491753968    3.591008734e-15 5.275494121e-15 1.493297765    1.471407094    0.9715596981   1.429087693    1.532977705    3.1415926      1.736344958    1.709807743    1.073102141    1.62054247     0.04257149904  2.19300623e-15 1.48904768     0.08068665847  1.06187371     2.913306261    0.5027148881   3.1415926      1.771841733    0.1530870893   0.03976050555  1.427062456    1.804280189    3.1415926      2.492696951    0.3132034851   0.1087759241   1.972439204    2.119597388    3.1415926      4.536238237e-18 3.031510546    1.210293373    1.961507573    2.836267734    -8.513681      
806      NO_ID      2.653200888    1.599765262    2.21593103     1.158164635    1.707910616    1.567845387    1.444310116    1.744227867    1.26585531     1.583929359    0.8719331237   1.701149834    1.32877446     0.4213996767   1.958081327    0.4892512897   1.602548287    2.055399745    1.571138447    0.03311825518  0.3039423297   3.059718318    1.47817327     3.604979086e-15 5.31422282e-15 1.518216827    1.468935999    0.9222353657   1.423168345    1.552830143    3.1415926      1.693123978    1.732629806    1.058206838    1.638624649    0.0243280384   2.238251603e-15 1.480880356    0.1153321956   1.041094781    2.972661187    0.5345136007   3.1415926      1.751760031    0.140475012    0.002169593412 1.438752942    1.853392775    3.1415926      2.525385007    0.3656389347   0.0938266439   1.988523199    2.159820557    3.1415926      1.353125487e-17 3.091697952    1.209204335    1.958535295    2.866721224    -7.955384      
