   Run 1	   Run 2	   Run 3	   Run 4	   Run 5	   Run 6	   Run 7	   Run 8	   Run 9	  Run 10	Best Average Running Min
  2.22e+02	  2.22e+02	  2.22e+02	  2.22e+02	  2.22e+02	  2.22e+02	  2.22e+02	  2.22e+02	  2.22e+02	  2.22e+02	  2.22e+02
  2.22e+02	  2.22e+02	  2.22e+02	  2.22e+02	  2.22e+02	  2.22e+02	  2.22e+02	  2.22e+02	  2.22e+02	  2.22e+02	  2.22e+02
  2.22e+02	  2.22e+02	  2.22e+02	  2.22e+02	  2.22e+02	  2.22e+02	  2.22e+02	  2.22e+02	  2.22e+02	  2.22e+02	  2.22e+02
  2.22e+02	  2.22e+02	  2.22e+02	  2.22e+02	  2.22e+02	  2.22e+02	  2.22e+02	  2.22e+02	  2.22e+02	  2.22e+02	  2.22e+02
  2.22e+02	  2.22e+02	  2.22e+02	  2.22e+02	  2.22e+02	  2.22e+02	  2.22e+02	  2.22e+02	  2.22e+02	  2.22e+02	  2.22e+02
  2.22e+02	  2.22e+02	  2.22e+02	  2.22e+02	  2.22e+02	  2.22e+02	  2.22e+02	  2.22e+02	  2.22e+02	  2.22e+02	  2.22e+02
  2.22e+02	  2.22e+02	  2.22e+02	  2.22e+02	  2.22e+02	  2.22e+02	  2.22e+02	  2.22e+02	  2.22e+02	  2.22e+02	  2.22e+02
  2.22e+02	  2.22e+02	  2.22e+02	  2.22e+02	  2.22e+02	  2.22e+02	  2.22e+02	  2.22e+02	  2.22e+02	  2.22e+02	  2.22e+02
  2.22e+02	  2.22e+02	  2.22e+02	  2.22e+02	  2.22e+02	  2.22e+02	  2.22e+02	  2.22e+02	  2.22e+02	  2.22e+02	  2.22e+02
  2.22e+02	  2.22e+02	  2.22e+02	  2.22e+02	  2.22e+02	  2.22e+02	  2.22e+02	  2.22e+02	  2.22e+02	  2.22e+02	  2.22e+02
  2.22e+02	  2.22e+02	  2.22e+02	  2.22e+02	  2.22e+02	  2.22e+02	  2.22e+02	  2.22e+02	  2.22e+02	  2.22e+02	  2.22e+02
  2.22e+02	  2.22e+02	  2.22e+02	  2.22e+02	  2.22e+02	  2.22e+02	  2.22e+02	  2.22e+02	  2.22e+02	  2.22e+02	  2.22e+02
  2.22e+02	  2.22e+02	  2.22e+02	  2.22e+02	  2.22e+02	  2.22e+02	  2.22e+02	  2.22e+02	  2.22e+02	  2.22e+02	  2.22e+02
  2.22e+02	  2.22e+02	  2.22e+02	  2.22e+02	  2.22e+02	  2.22e+02	  2.22e+02	  2.22e+02	  2.22e+02	  2.22e+02	  2.22e+02
  2.22e+02	  2.22e+02	  2.22e+02	  2.22e+02	  2.22e+02	  2.22e+02	  2.22e+02	  2.22e+02	  2.22e+02	  2.22e+02	  2.22e+02
  2.22e+02	  2.22e+02	  2.22e+02	  2.22e+02	  2.22e+02	  2.22e+02	  2.22e+02	  2.22e+02	  2.22e+02	  2.22e+02	  2.22e+02
  2.22e+02	  2.22e+02	  2.22e+02	  2.22e+02	  2.22e+02	  2.22e+02	  2.22e+02	  2.22e+02	  2.22e+02	  2.22e+02	  2.22e+02
  2.22e+02	  2.22e+02	  2.22e+02	  2.22e+02	  2.22e+02	  2.22e+02	  2.22e+02	  2.22e+02	  2.22e+02	  2.22e+02	  2.22e+02
  2.22e+02	  2.22e+02	  2.22e+02	  2.22e+02	  2.22e+02	  2.22e+02	  2.22e+02	  2.22e+02	  2.22e+02	  2.22e+02	  2.22e+02
  2.22e+02	  2.22e+02	  2.22e+02	  2.22e+02	  2.22e+02	  2.22e+02	  2.22e+02	  2.22e+02	  2.22e+02	  2.22e+02	  2.22e+02
  2.22e+02	  2.22e+02	  2.22e+02	  2.22e+02	  2.22e+02	  2.22e+02	  2.22e+02	  2.22e+02	  2.22e+02	  2.22e+02	  2.22e+02
  2.22e+02	  2.22e+02	  2.22e+02	  2.22e+02	  2.22e+02	  2.22e+02	  2.22e+02	  2.22e+02	  2.22e+02	  2.22e+02	  2.22e+02
  2.22e+02	  2.22e+02	  2.22e+02	  2.22e+02	  2.22e+02	  2.22e+02	  2.22e+02	  2.22e+02	  2.22e+02	  2.22e+02	  2.22e+02
  2.22e+02	  2.22e+02	  2.22e+02	  2.22e+02	  2.22e+02	  2.22e+02	  2.22e+02	  2.22e+02	  2.22e+02	  2.22e+02	  2.22e+02
  2.22e+02	  2.22e+02	  2.22e+02	  2.22e+02	  2.22e+02	  2.22e+02	  2.22e+02	  2.22e+02	  2.22e+02	  2.22e+02	  2.22e+02
  2.22e+02	  2.22e+02	  2.22e+02	  2.22e+02	  2.22e+02	  2.22e+02	  2.22e+02	  2.22e+02	  2.22e+02	  2.22e+02	  2.22e+02
  2.22e+02	  2.22e+02	  2.22e+02	  2.22e+02	  2.22e+02	  2.22e+02	  2.22e+02	  2.22e+02	  2.22e+02	  2.22e+02	  2.22e+02
  2.22e+02	  2.22e+02	  2.22e+02	  2.22e+02	  2.22e+02	  2.22e+02	  2.22e+02	  2.22e+02	  2.22e+02	  2.22e+02	  2.22e+02
  2.22e+02	  2.22e+02	  2.22e+02	  2.22e+02	  2.22e+02	  2.22e+02	  2.22e+02	  2.22e+02	  2.22e+02	  2.22e+02	  2.22e+02
  2.22e+02	  2.22e+02	  2.22e+02	  2.22e+02	  2.22e+02	  2.22e+02	  2.22e+02	  2.22e+02	  2.22e+02	  2.22e+02	  2.22e+02
  2.22e+02	  2.22e+02	  2.22e+02	  2.22e+02	  2.22e+02	  2.22e+02	  2.22e+02	  2.22e+02	  2.22e+02	  2.22e+02	  2.22e+02
  2.22e+02	  2.22e+02	  2.22e+02	  2.22e+02	  2.22e+02	  2.22e+02	  2.22e+02	  2.22e+02	  2.22e+02	  2.22e+02	  2.22e+02
  2.22e+02	  2.22e+02	  2.22e+02	  2.22e+02	  2.22e+02	  2.22e+02	  2.22e+02	  2.22e+02	  2.22e+02	  2.22e+02	  2.22e+02
  2.22e+02	  2.22e+02	  2.22e+02	  2.22e+02	  2.22e+02	  2.22e+02	  2.22e+02	  2.22e+02	  2.22e+02	  2.22e+02	  2.22e+02
